Date : 2022-08-01 10:06:51
Directory : d:\flutter-clean-architecture-instagram
Total : 701 files,  6805 codes, 1165 comments, 950 blanks, all 8920 lines

Languages
+------------+------------+------------+------------+------------+------------+
| language   | files      | code       | comment    | blank      | total      |
| c:\Users\ahmed\OneDrive\Desktop\flutter-clean-architecture-instagram-3\android\app\src                                                                                       |          9 |        -85 |        -44 |        -12 |       -141 |
| c:\Users\ahmed\OneDrive\Desktop\flutter-clean-architecture-instagram-3\android\app\src\debug                                                                                 |          1 |         -4 |         -3 |         -1 |         -8 |
| c:\Users\ahmed\OneDrive\Desktop\flutter-clean-architecture-instagram-3\android\app\src\main                                                                                  |          7 |        -77 |        -38 |        -10 |       -125 |
| c:\Users\ahmed\OneDrive\Desktop\flutter-clean-architecture-instagram-3\android\app\src\main\res                                                                              |          6 |        -35 |        -32 |         -7 |        -74 |
| c:\Users\ahmed\OneDrive\Desktop\flutter-clean-architecture-instagram-3\android\app\src\main\res\drawable                                                                     |          1 |         -4 |         -7 |         -2 |        -13 |
| c:\Users\ahmed\OneDrive\Desktop\flutter-clean-architecture-instagram-3\android\app\src\main\res\drawable-v21                                                                 |          1 |         -4 |         -7 |         -2 |        -13 |
| c:\Users\ahmed\OneDrive\Desktop\flutter-clean-architecture-instagram-3\android\app\src\main\res\mipmap-anydpi-v26                                                            |          1 |         -5 |          0 |         -1 |         -6 |
| c:\Users\ahmed\OneDrive\Desktop\flutter-clean-architecture-instagram-3\android\app\src\main\res\values                                                                       |          2 |        -13 |         -9 |         -1 |        -23 |
| c:\Users\ahmed\OneDrive\Desktop\flutter-clean-architecture-instagram-3\android\app\src\main\res\values-night                                                                 |          1 |         -9 |         -9 |         -1 |        -19 |
| c:\Users\ahmed\OneDrive\Desktop\flutter-clean-architecture-instagram-3\android\app\src\profile                                                                               |          1 |         -4 |         -3 |         -1 |         -8 |
| c:\Users\ahmed\OneDrive\Desktop\flutter-clean-architecture-instagram-3\android\gradle                                                                                        |          1 |         -5 |         -1 |         -1 |         -7 |
| c:\Users\ahmed\OneDrive\Desktop\flutter-clean-architecture-instagram-3\android\gradle\wrapper                                                                                |          1 |         -5 |         -1 |         -1 |         -7 |
| c:\Users\ahmed\OneDrive\Desktop\flutter-clean-architecture-instagram-3\assets                                                                                                |         57 |       -271 |          0 |         -1 |       -272 |
| c:\Users\ahmed\OneDrive\Desktop\flutter-clean-architecture-instagram-3\assets\icons                                                                                          |         54 |        -62 |          0 |         -1 |        -63 |
| c:\Users\ahmed\OneDrive\Desktop\flutter-clean-architecture-instagram-3\assets\splash_gif                                                                                     |          1 |         -1 |          0 |          0 |         -1 |
| c:\Users\ahmed\OneDrive\Desktop\flutter-clean-architecture-instagram-3\assets\translations                                                                                   |          2 |       -208 |          0 |          0 |       -208 |
| c:\Users\ahmed\OneDrive\Desktop\flutter-clean-architecture-instagram-3\ios                                                                                                   |          7 |       -222 |         -2 |         -9 |       -233 |
| c:\Users\ahmed\OneDrive\Desktop\flutter-clean-architecture-instagram-3\ios\Runner                                                                                            |          7 |       -222 |         -2 |         -9 |       -233 |
| c:\Users\ahmed\OneDrive\Desktop\flutter-clean-architecture-instagram-3\ios\Runner\Assets.xcassets                                                                            |          3 |       -148 |          0 |         -4 |       -152 |
| c:\Users\ahmed\OneDrive\Desktop\flutter-clean-architecture-instagram-3\ios\Runner\Assets.xcassets\AppIcon.appiconset                                                         |          1 |       -122 |          0 |         -1 |       -123 |
| c:\Users\ahmed\OneDrive\Desktop\flutter-clean-architecture-instagram-3\ios\Runner\Assets.xcassets\LaunchImage.imageset                                                       |          2 |        -26 |          0 |         -3 |        -29 |
| c:\Users\ahmed\OneDrive\Desktop\flutter-clean-architecture-instagram-3\ios\Runner\Base.lproj                                                                                 |          2 |        -61 |         -2 |         -2 |        -65 |
| c:\Users\ahmed\OneDrive\Desktop\flutter-clean-architecture-instagram-3\lib                                                                                                   |        218 |    -17,331 |       -588 |     -1,946 |    -19,865 |
| c:\Users\ahmed\OneDrive\Desktop\flutter-clean-architecture-instagram-3\lib\config                                                                                            |          3 |       -100 |          0 |         -9 |       -109 |
| c:\Users\ahmed\OneDrive\Desktop\flutter-clean-architecture-instagram-3\lib\config\routes                                                                                     |          1 |          0 |          0 |         -1 |         -1 |
| c:\Users\ahmed\OneDrive\Desktop\flutter-clean-architecture-instagram-3\lib\config\themes                                                                                     |          2 |       -100 |          0 |         -8 |       -108 |
| c:\Users\ahmed\OneDrive\Desktop\flutter-clean-architecture-instagram-3\lib\core                                                                                              |         16 |       -683 |        -46 |       -136 |       -865 |
| c:\Users\ahmed\OneDrive\Desktop\flutter-clean-architecture-instagram-3\lib\core\functions                                                                                    |          5 |       -163 |          0 |        -21 |       -184 |
| c:\Users\ahmed\OneDrive\Desktop\flutter-clean-architecture-instagram-3\lib\core\resources                                                                                    |          6 |       -253 |          0 |        -56 |       -309 |
| c:\Users\ahmed\OneDrive\Desktop\flutter-clean-architecture-instagram-3\lib\core\use_case                                                                                     |          1 |        -20 |          0 |         -4 |        -24 |
| c:\Users\ahmed\OneDrive\Desktop\flutter-clean-architecture-instagram-3\lib\core\utility                                                                                      |          2 |       -212 |        -46 |        -46 |       -304 |
| c:\Users\ahmed\OneDrive\Desktop\flutter-clean-architecture-instagram-3\lib\data                                                                                              |         22 |     -1,382 |         -3 |       -176 |     -1,561 |
| c:\Users\ahmed\OneDrive\Desktop\flutter-clean-architecture-instagram-3\lib\data\datasourses                                                                                  |          8 |       -551 |          0 |        -86 |       -637 |
| c:\Users\ahmed\OneDrive\Desktop\flutter-clean-architecture-instagram-3\lib\data\datasourses\remote                                                                           |          8 |       -551 |          0 |        -86 |       -637 |
| c:\Users\ahmed\OneDrive\Desktop\flutter-clean-architecture-instagram-3\lib\data\datasourses\remote\post                                                                      |          3 |       -238 |          0 |        -40 |       -278 |
| c:\Users\ahmed\OneDrive\Desktop\flutter-clean-architecture-instagram-3\lib\data\datasourses\remote\post\comment                                                              |          2 |       -129 |          0 |        -24 |       -153 |
| c:\Users\ahmed\OneDrive\Desktop\flutter-clean-architecture-instagram-3\lib\data\datasourses\remote\story                                                                     |          1 |        -46 |          0 |         -6 |        -52 |
| c:\Users\ahmed\OneDrive\Desktop\flutter-clean-architecture-instagram-3\lib\data\datasourses\remote\user                                                                      |          2 |       -227 |          0 |        -32 |       -259 |
| c:\Users\ahmed\OneDrive\Desktop\flutter-clean-architecture-instagram-3\lib\data\models                                                                                       |          8 |       -351 |         -3 |        -38 |       -392 |
| c:\Users\ahmed\OneDrive\Desktop\flutter-clean-architecture-instagram-3\lib\data\repositories_impl                                                                            |          6 |       -480 |          0 |        -52 |       -532 |
| c:\Users\ahmed\OneDrive\Desktop\flutter-clean-architecture-instagram-3\lib\data\repositories_impl\post                                                                       |          3 |       -201 |          0 |        -24 |       -225 |
| c:\Users\ahmed\OneDrive\Desktop\flutter-clean-architecture-instagram-3\lib\data\repositories_impl\post\comment                                                               |          2 |       -105 |          0 |        -15 |       -120 |
| c:\Users\ahmed\OneDrive\Desktop\flutter-clean-architecture-instagram-3\lib\domain                                                                                            |         52 |       -604 |          0 |       -184 |       -788 |
| c:\Users\ahmed\OneDrive\Desktop\flutter-clean-architecture-instagram-3\lib\domain\entities                                                                                   |          5 |        -38 |          0 |         -8 |        -46 |
| c:\Users\ahmed\OneDrive\Desktop\flutter-clean-architecture-instagram-3\lib\domain\repositories                                                                               |          7 |        -90 |          0 |        -20 |       -110 |
| c:\Users\ahmed\OneDrive\Desktop\flutter-clean-architecture-instagram-3\lib\domain\repositories\post                                                                          |          3 |        -35 |          0 |         -6 |        -41 |
| c:\Users\ahmed\OneDrive\Desktop\flutter-clean-architecture-instagram-3\lib\domain\repositories\post\comment                                                                  |          2 |        -18 |          0 |         -4 |        -22 |
| c:\Users\ahmed\OneDrive\Desktop\flutter-clean-architecture-instagram-3\lib\domain\use_cases                                                                                  |         40 |       -476 |          0 |       -156 |       -632 |
| c:\Users\ahmed\OneDrive\Desktop\flutter-clean-architecture-instagram-3\lib\domain\use_cases\auth                                                                             |          3 |        -34 |          0 |        -12 |        -46 |
| c:\Users\ahmed\OneDrive\Desktop\flutter-clean-architecture-instagram-3\lib\domain\use_cases\follow                                                                           |          2 |        -21 |          0 |         -8 |        -29 |
| c:\Users\ahmed\OneDrive\Desktop\flutter-clean-architecture-instagram-3\lib\domain\use_cases\post                                                                             |         16 |       -191 |          0 |        -64 |       -255 |
| c:\Users\ahmed\OneDrive\Desktop\flutter-clean-architecture-instagram-3\lib\domain\use_cases\post\comments                                                                    |          8 |        -97 |          0 |        -32 |       -129 |
| c:\Users\ahmed\OneDrive\Desktop\flutter-clean-architecture-instagram-3\lib\domain\use_cases\post\comments\getComment                                                         |          1 |        -11 |          0 |         -4 |        -15 |
| c:\Users\ahmed\OneDrive\Desktop\flutter-clean-architecture-instagram-3\lib\domain\use_cases\post\comments\replies                                                            |          4 |        -51 |          0 |        -16 |        -67 |
| c:\Users\ahmed\OneDrive\Desktop\flutter-clean-architecture-instagram-3\lib\domain\use_cases\post\comments\replies\likes                                                      |          2 |        -26 |          0 |         -8 |        -34 |
| c:\Users\ahmed\OneDrive\Desktop\flutter-clean-architecture-instagram-3\lib\domain\use_cases\post\delete                                                                      |          1 |        -11 |          0 |         -4 |        -15 |
| c:\Users\ahmed\OneDrive\Desktop\flutter-clean-architecture-instagram-3\lib\domain\use_cases\post\get                                                                         |          3 |        -35 |          0 |        -12 |        -47 |
| c:\Users\ahmed\OneDrive\Desktop\flutter-clean-architecture-instagram-3\lib\domain\use_cases\post\likes                                                                       |          2 |        -24 |          0 |         -8 |        -32 |
| c:\Users\ahmed\OneDrive\Desktop\flutter-clean-architecture-instagram-3\lib\domain\use_cases\post\update                                                                      |          1 |        -11 |          0 |         -4 |        -15 |
| c:\Users\ahmed\OneDrive\Desktop\flutter-clean-architecture-instagram-3\lib\domain\use_cases\story                                                                            |          4 |        -47 |          0 |        -16 |        -63 |
| c:\Users\ahmed\OneDrive\Desktop\flutter-clean-architecture-instagram-3\lib\domain\use_cases\user                                                                             |         14 |       -182 |          0 |        -56 |       -238 |
| c:\Users\ahmed\OneDrive\Desktop\flutter-clean-architecture-instagram-3\lib\domain\use_cases\user\getUserInfo                                                                 |          4 |        -50 |          0 |        -16 |        -66 |
| c:\Users\ahmed\OneDrive\Desktop\flutter-clean-architecture-instagram-3\lib\domain\use_cases\user\message                                                                     |          4 |        -54 |          0 |        -16 |        -70 |
| c:\Users\ahmed\OneDrive\Desktop\flutter-clean-architecture-instagram-3\lib\presentation                                                                                      |        122 |    -14,462 |       -404 |     -1,426 |    -16,292 |
| c:\Users\ahmed\OneDrive\Desktop\flutter-clean-architecture-instagram-3\lib\presentation\cubit                                                                                |         34 |     -1,070 |          0 |       -280 |     -1,350 |
| c:\Users\ahmed\OneDrive\Desktop\flutter-clean-architecture-instagram-3\lib\presentation\cubit\StoryCubit                                                                     |          2 |       -102 |          0 |        -22 |       -124 |
| c:\Users\ahmed\OneDrive\Desktop\flutter-clean-architecture-instagram-3\lib\presentation\cubit\firebaseAuthCubit                                                              |          2 |        -60 |          0 |        -16 |        -76 |
| c:\Users\ahmed\OneDrive\Desktop\flutter-clean-architecture-instagram-3\lib\presentation\cubit\firestoreUserInfoCubit                                                         |         14 |       -430 |          0 |       -113 |       -543 |
| c:\Users\ahmed\OneDrive\Desktop\flutter-clean-architecture-instagram-3\lib\presentation\cubit\firestoreUserInfoCubit\message                                                 |          5 |       -131 |          0 |        -40 |       -171 |
| c:\Users\ahmed\OneDrive\Desktop\flutter-clean-architecture-instagram-3\lib\presentation\cubit\firestoreUserInfoCubit\message\bloc                                            |          3 |        -66 |          0 |        -22 |        -88 |
| c:\Users\ahmed\OneDrive\Desktop\flutter-clean-architecture-instagram-3\lib\presentation\cubit\firestoreUserInfoCubit\message\cubit                                           |          2 |        -65 |          0 |        -18 |        -83 |
| c:\Users\ahmed\OneDrive\Desktop\flutter-clean-architecture-instagram-3\lib\presentation\cubit\firestoreUserInfoCubit\searchAboutUser                                         |          3 |        -69 |          0 |        -20 |        -89 |
| c:\Users\ahmed\OneDrive\Desktop\flutter-clean-architecture-instagram-3\lib\presentation\cubit\followCubit                                                                    |          2 |        -48 |          0 |        -14 |        -62 |
| c:\Users\ahmed\OneDrive\Desktop\flutter-clean-architecture-instagram-3\lib\presentation\cubit\postInfoCubit                                                                  |         14 |       -430 |          0 |       -115 |       -545 |
| c:\Users\ahmed\OneDrive\Desktop\flutter-clean-architecture-instagram-3\lib\presentation\cubit\postInfoCubit\commentsInfo                                                     |          8 |       -209 |          0 |        -60 |       -269 |
| c:\Users\ahmed\OneDrive\Desktop\flutter-clean-architecture-instagram-3\lib\presentation\cubit\postInfoCubit\commentsInfo\cubit                                               |          8 |       -209 |          0 |        -60 |       -269 |
| c:\Users\ahmed\OneDrive\Desktop\flutter-clean-architecture-instagram-3\lib\presentation\cubit\postInfoCubit\commentsInfo\cubit\comment_likes                                 |          2 |        -54 |          0 |        -15 |        -69 |
| c:\Users\ahmed\OneDrive\Desktop\flutter-clean-architecture-instagram-3\lib\presentation\cubit\postInfoCubit\commentsInfo\cubit\repliesInfo                                   |          4 |       -103 |          0 |        -30 |       -133 |
| c:\Users\ahmed\OneDrive\Desktop\flutter-clean-architecture-instagram-3\lib\presentation\cubit\postInfoCubit\commentsInfo\cubit\repliesInfo\replyLikes                        |          2 |        -49 |          0 |        -15 |        -64 |
| c:\Users\ahmed\OneDrive\Desktop\flutter-clean-architecture-instagram-3\lib\presentation\cubit\postInfoCubit\postLikes                                                        |          2 |        -49 |          0 |        -14 |        -63 |
| c:\Users\ahmed\OneDrive\Desktop\flutter-clean-architecture-instagram-3\lib\presentation\customPackages                                                                       |         23 |     -2,670 |       -198 |       -398 |     -3,266 |
| c:\Users\ahmed\OneDrive\Desktop\flutter-clean-architecture-instagram-3\lib\presentation\customPackages\audio_recorder                                                        |          8 |       -615 |        -68 |        -64 |       -747 |
| c:\Users\ahmed\OneDrive\Desktop\flutter-clean-architecture-instagram-3\lib\presentation\customPackages\crop_image                                                            |          2 |       -652 |          0 |       -104 |       -756 |
| c:\Users\ahmed\OneDrive\Desktop\flutter-clean-architecture-instagram-3\lib\presentation\customPackages\in_view_notifier                                                      |          7 |       -371 |        -36 |        -66 |       -473 |
| c:\Users\ahmed\OneDrive\Desktop\flutter-clean-architecture-instagram-3\lib\presentation\customPackages\story_view                                                            |          6 |     -1,032 |        -94 |       -164 |     -1,290 |
| c:\Users\ahmed\OneDrive\Desktop\flutter-clean-architecture-instagram-3\lib\presentation\pages                                                                                |         23 |     -5,616 |        -13 |       -364 |     -5,993 |
| c:\Users\ahmed\OneDrive\Desktop\flutter-clean-architecture-instagram-3\lib\presentation\pages\comments                                                                       |          1 |       -224 |          0 |        -24 |       -248 |
| c:\Users\ahmed\OneDrive\Desktop\flutter-clean-architecture-instagram-3\lib\presentation\pages\messages                                                                       |          2 |       -829 |          0 |        -37 |       -866 |
| c:\Users\ahmed\OneDrive\Desktop\flutter-clean-architecture-instagram-3\lib\presentation\pages\profile                                                                        |          9 |     -2,576 |        -10 |       -151 |     -2,737 |
| c:\Users\ahmed\OneDrive\Desktop\flutter-clean-architecture-instagram-3\lib\presentation\pages\profile\custom_gallery_page                                                    |          3 |     -1,304 |         -8 |        -59 |     -1,371 |
| c:\Users\ahmed\OneDrive\Desktop\flutter-clean-architecture-instagram-3\lib\presentation\pages\register                                                                       |          2 |       -221 |         -2 |        -25 |       -248 |
| c:\Users\ahmed\OneDrive\Desktop\flutter-clean-architecture-instagram-3\lib\presentation\pages\shop                                                                           |          1 |        -15 |          0 |         -3 |        -18 |
| c:\Users\ahmed\OneDrive\Desktop\flutter-clean-architecture-instagram-3\lib\presentation\pages\story                                                                          |          2 |       -472 |          0 |        -37 |       -509 |
| c:\Users\ahmed\OneDrive\Desktop\flutter-clean-architecture-instagram-3\lib\presentation\pages\time_line                                                                      |          4 |       -855 |         -1 |        -58 |       -914 |
| c:\Users\ahmed\OneDrive\Desktop\flutter-clean-architecture-instagram-3\lib\presentation\pages\time_line\all_user_time_line                                                   |          2 |       -265 |         -1 |        -19 |       -285 |
| c:\Users\ahmed\OneDrive\Desktop\flutter-clean-architecture-instagram-3\lib\presentation\pages\time_line\my_own_time_line                                                     |          2 |       -590 |          0 |        -39 |       -629 |
| c:\Users\ahmed\OneDrive\Desktop\flutter-clean-architecture-instagram-3\lib\presentation\pages\video                                                                          |          2 |       -424 |          0 |        -29 |       -453 |
| c:\Users\ahmed\OneDrive\Desktop\flutter-clean-architecture-instagram-3\lib\presentation\screens                                                                              |          1 |       -124 |          0 |         -8 |       -132 |
| c:\Users\ahmed\OneDrive\Desktop\flutter-clean-architecture-instagram-3\lib\presentation\widgets                                                                              |         41 |     -4,982 |       -193 |       -376 |     -5,551 |
| c:\Users\ahmed\OneDrive\Desktop\flutter-clean-architecture-instagram-3\lib\presentation\widgets\belong_to                                                                    |         27 |     -3,190 |         -6 |       -234 |     -3,430 |
| c:\Users\ahmed\OneDrive\Desktop\flutter-clean-architecture-instagram-3\lib\presentation\widgets\belong_to\comments_w                                                         |          2 |       -536 |         -1 |        -19 |       -556 |
| c:\Users\ahmed\OneDrive\Desktop\flutter-clean-architecture-instagram-3\lib\presentation\widgets\belong_to\messages_w                                                         |          1 |       -116 |          0 |        -11 |       -127 |
| c:\Users\ahmed\OneDrive\Desktop\flutter-clean-architecture-instagram-3\lib\presentation\widgets\belong_to\profile_w                                                          |         10 |     -1,002 |         -3 |        -79 |     -1,084 |
| c:\Users\ahmed\OneDrive\Desktop\flutter-clean-architecture-instagram-3\lib\presentation\widgets\belong_to\profile_w\custom_gallery                                           |          3 |       -242 |          0 |        -25 |       -267 |
| c:\Users\ahmed\OneDrive\Desktop\flutter-clean-architecture-instagram-3\lib\presentation\widgets\belong_to\register_w                                                         |          3 |       -198 |          0 |        -17 |       -215 |
| c:\Users\ahmed\OneDrive\Desktop\flutter-clean-architecture-instagram-3\lib\presentation\widgets\belong_to\story_w                                                            |          1 |        -84 |          0 |        -14 |        -98 |
| c:\Users\ahmed\OneDrive\Desktop\flutter-clean-architecture-instagram-3\lib\presentation\widgets\belong_to\time_line_w                                                        |          9 |     -1,139 |         -2 |        -82 |     -1,223 |
| c:\Users\ahmed\OneDrive\Desktop\flutter-clean-architecture-instagram-3\lib\presentation\widgets\belong_to\videos_w                                                           |          1 |       -115 |          0 |        -12 |       -127 |
| c:\Users\ahmed\OneDrive\Desktop\flutter-clean-architecture-instagram-3\lib\presentation\widgets\global                                                                       |         13 |     -1,715 |       -186 |       -138 |     -2,039 |
| c:\Users\ahmed\OneDrive\Desktop\flutter-clean-architecture-instagram-3\lib\presentation\widgets\global\aimation                                                              |          1 |        -51 |          0 |        -10 |        -61 |
| c:\Users\ahmed\OneDrive\Desktop\flutter-clean-architecture-instagram-3\lib\presentation\widgets\global\circle_avatar_image                                                   |          2 |       -204 |          0 |        -20 |       -224 |
| c:\Users\ahmed\OneDrive\Desktop\flutter-clean-architecture-instagram-3\lib\presentation\widgets\global\custom_widgets                                                        |         10 |     -1,460 |       -186 |       -108 |     -1,754 |
| c:\Users\ahmed\OneDrive\Desktop\flutter-clean-architecture-instagram-3\test                                                                                                  |          1 |        -12 |        -10 |         -7 |        -29 |
| c:\Users\ahmed\OneDrive\Desktop\flutter-clean-architecture-instagram-3\web                                                                                                   |          2 |       -115 |        -18 |         -8 |       -141 |
| c:\Users\ahmed\OneDrive\Desktop\flutter-clean-architecture-instagram-3\windows                                                                                               |         11 |       -422 |        -80 |       -137 |       -639 |
| c:\Users\ahmed\OneDrive\Desktop\flutter-clean-architecture-instagram-3\windows\flutter                                                                                       |          3 |        -26 |         -9 |        -17 |        -52 |
| c:\Users\ahmed\OneDrive\Desktop\flutter-clean-architecture-instagram-3\windows\runner                                                                                        |          8 |       -396 |        -71 |       -120 |       -587 |
| ios                                                                                                                                                                          |          8 |        250 |          2 |         10 |        262 |
| ios\Runner                                                                                                                                                                   |          8 |        250 |          2 |         10 |        262 |
| ios\Runner\Assets.xcassets                                                                                                                                                   |          4 |        169 |          0 |          5 |        174 |
| ios\Runner\Assets.xcassets\AppIcon.appiconset                                                                                                                                |          1 |        122 |          0 |          1 |        123 |
| ios\Runner\Assets.xcassets\LaunchBackground.imageset                                                                                                                         |          1 |         21 |          0 |          1 |         22 |
| ios\Runner\Assets.xcassets\LaunchImage.imageset                                                                                                                              |          2 |         26 |          0 |          3 |         29 |
| ios\Runner\Base.lproj                                                                                                                                                        |          2 |         68 |          2 |          2 |         72 |
| lib                                                                                                                                                                          |        275 |     23,748 |      1,705 |      2,854 |     28,307 |
| lib\config                                                                                                                                                                   |          4 |        165 |          2 |         21 |        188 |
| lib\config\routes                                                                                                                                                            |          2 |         57 |          2 |         13 |         72 |
| lib\config\routes\customRoutes                                                                                                                                               |          1 |         32 |          0 |         11 |         43 |
| lib\config\themes                                                                                                                                                            |          2 |        108 |          0 |          8 |        116 |
| lib\core                                                                                                                                                                     |         18 |        772 |         52 |        155 |        979 |
| lib\core\functions                                                                                                                                                           |          5 |        159 |          0 |         22 |        181 |
| lib\core\resources                                                                                                                                                           |          6 |        292 |          0 |         66 |        358 |
| lib\core\use_case                                                                                                                                                            |          1 |         20 |          0 |          5 |         25 |
| lib\core\utility                                                                                                                                                             |          3 |        243 |         52 |         51 |        346 |
| lib\core\widgets                                                                                                                                                             |          1 |         23 |          0 |          2 |         25 |
| lib\data                                                                                                                                                                     |         25 |      1,604 |          7 |        194 |      1,805 |
| lib\data\datasourses                                                                                                                                                         |          9 |        649 |          2 |         98 |        749 |
| lib\data\datasourses\remote                                                                                                                                                  |          9 |        649 |          2 |         98 |        749 |
| lib\data\datasourses\remote\post                                                                                                                                             |          3 |        240 |          0 |         40 |        280 |
| lib\data\datasourses\remote\post\comment                                                                                                                                     |          2 |        129 |          0 |         24 |        153 |
| lib\data\datasourses\remote\story                                                                                                                                            |          1 |         45 |          0 |          7 |         52 |
| lib\data\datasourses\remote\user                                                                                                                                             |          2 |        261 |          1 |         37 |        299 |
| lib\data\models                                                                                                                                                              |          9 |        438 |          4 |         39 |        481 |
| lib\data\repositories_impl                                                                                                                                                   |          7 |        517 |          1 |         57 |        575 |
| lib\data\repositories_impl\post                                                                                                                                              |          3 |        193 |          0 |         24 |        217 |
| lib\data\repositories_impl\post\comment                                                                                                                                      |          2 |        105 |          0 |         15 |        120 |
| lib\domain                                                                                                                                                                   |         58 |        670 |          4 |        199 |        873 |
| lib\domain\entities                                                                                                                                                          |          6 |         61 |          1 |         12 |         74 |
