Date : 2022-08-01 10:06:51
Directory : d:\flutter-clean-architecture-instagram
Total : 384 files,  25704 codes, 2010 comments, 3176 blanks, all 30890 lines

Languages
+------------+------------+------------+------------+------------+------------+
| language   | files      | code       | comment    | blank      | total      |
| d:\flutter-clean-architecture-instagram\lib\data\datasourses\remote\post\comment\firestore_reply.dart                                         | Dart       |         53 |          0 |         11 |         64 |
| d:\flutter-clean-architecture-instagram\lib\data\datasourses\remote\post\firestore_post.dart                                                  | Dart       |        111 |          0 |         16 |        127 |
| d:\flutter-clean-architecture-instagram\lib\data\datasourses\remote\story\firestore_story.dart                                                | Dart       |         45 |          0 |          7 |         52 |
| d:\flutter-clean-architecture-instagram\lib\data\datasourses\remote\user\firestore_user_info.dart                                             | Dart       |        198 |          1 |         27 |        226 |
| d:\flutter-clean-architecture-instagram\lib\data\datasourses\remote\user\message.dart                                                         | Dart       |         63 |          0 |         10 |         73 |
| d:\flutter-clean-architecture-instagram\lib\data\models\comment.dart                                                                          | Dart       |         69 |          0 |          6 |         75 |
| d:\flutter-clean-architecture-instagram\lib\data\models\message.dart                                                                          | Dart       |         87 |          1 |          6 |         94 |
| d:\flutter-clean-architecture-instagram\lib\data\models\notification.dart                                                                     | Dart       |         54 |          1 |          4 |         59 |
| d:\flutter-clean-architecture-instagram\lib\data\models\parent_post.dart                                                                      | Dart       |         21 |          0 |          3 |         24 |
| d:\flutter-clean-architecture-instagram\lib\data\models\post.dart                                                                             | Dart       |         63 |          0 |          4 |         67 |
| d:\flutter-clean-architecture-instagram\lib\data\models\sender_info.dart                                                                      | Dart       |         10 |          1 |          3 |         14 |
| d:\flutter-clean-architecture-instagram\lib\data\models\specific_users_info.dart                                                              | Dart       |          9 |          0 |          3 |         12 |
| d:\flutter-clean-architecture-instagram\lib\data\models\story.dart                                                                            | Dart       |         52 |          0 |          4 |         56 |
| d:\flutter-clean-architecture-instagram\lib\data\models\user_personal_info.dart                                                               | Dart       |         73 |          1 |          6 |         80 |
| d:\flutter-clean-architecture-instagram\lib\data\repositories_impl\firebase_auth_repository_impl.dart                                         | Dart       |         38 |          0 |          4 |         42 |
| d:\flutter-clean-architecture-instagram\lib\data\repositories_impl\firestore_notification.dart                                                | Dart       |         33 |          0 |          4 |         37 |
| d:\flutter-clean-architecture-instagram\lib\data\repositories_impl\firestore_story_repo_impl.dart                                             | Dart       |         54 |          0 |          5 |         59 |
| d:\flutter-clean-architecture-instagram\lib\data\repositories_impl\firestore_user_repo_impl.dart                                              | Dart       |        199 |          1 |         20 |        220 |
| d:\flutter-clean-architecture-instagram\lib\data\repositories_impl\post\comment\firestore_comment_repo_impl.dart                              | Dart       |         52 |          0 |          8 |         60 |
| d:\flutter-clean-architecture-instagram\lib\data\repositories_impl\post\comment\firestore_reply_repo_impl.dart                                | Dart       |         53 |          0 |          7 |         60 |
| d:\flutter-clean-architecture-instagram\lib\data\repositories_impl\post\firestore_post_repo_impl.dart                                         | Dart       |         88 |          0 |          9 |         97 |
| d:\flutter-clean-architecture-instagram\lib\domain\entities\definition.md                                                                     | Markdown   |          2 |          0 |          0 |          2 |
| d:\flutter-clean-architecture-instagram\lib\domain\entities\followed_user_info.dart                                                           | Dart       |         12 |          0 |          2 |         14 |
| d:\flutter-clean-architecture-instagram\lib\domain\entities\followers_user_info.dart                                                          | Dart       |         12 |          0 |          2 |         14 |
| d:\flutter-clean-architecture-instagram\lib\domain\entities\notification_check.dart                                                           | Dart       |         23 |          1 |          4 |         28 |
| d:\flutter-clean-architecture-instagram\lib\domain\entities\registered_user.dart                                                              | Dart       |          5 |          0 |          2 |          7 |
| d:\flutter-clean-architecture-instagram\lib\domain\entities\unregistered_user.dart                                                            | Dart       |          7 |          0 |          2 |          9 |
| d:\flutter-clean-architecture-instagram\lib\domain\repositories\auth_repository.dart                                                          | Dart       |          8 |          0 |          2 |         10 |
| d:\flutter-clean-architecture-instagram\lib\domain\repositories\definition.md                                                                 | Markdown   |          1 |          0 |          0 |          1 |
| d:\flutter-clean-architecture-instagram\lib\domain\repositories\firestore_notification.dart                                                   | Dart       |         10 |          0 |          2 |         12 |
| d:\flutter-clean-architecture-instagram\lib\domain\repositories\post\comment\comment_repository.dart                                          | Dart       |          9 |          0 |          2 |         11 |
| d:\flutter-clean-architecture-instagram\lib\domain\repositories\post\comment\reply_repository.dart                                            | Dart       |          9 |          0 |          2 |         11 |
| d:\flutter-clean-architecture-instagram\lib\domain\repositories\post\post_repository.dart                                                     | Dart       |         16 |          0 |          2 |         18 |
| d:\flutter-clean-architecture-instagram\lib\domain\repositories\story_repository.dart                                                         | Dart       |         11 |          0 |          2 |         13 |
| d:\flutter-clean-architecture-instagram\lib\domain\repositories\user_repository.dart                                                          | Dart       |         35 |          2 |         11 |         48 |
| d:\flutter-clean-architecture-instagram\lib\domain\use_cases\auth\log_in_auth_usecase.dart                                                    | Dart       |         12 |          0 |          4 |         16 |
| d:\flutter-clean-architecture-instagram\lib\domain\use_cases\auth\sign_out_auth_usecase.dart                                                  | Dart       |         10 |          0 |          4 |         14 |
| d:\flutter-clean-architecture-instagram\lib\domain\use_cases\auth\sign_up_auth_usecase.dart                                                   | Dart       |         12 |          0 |          4 |         16 |
| d:\flutter-clean-architecture-instagram\lib\domain\use_cases\definition.md                                                                    | Markdown   |          1 |          0 |          0 |          1 |
| d:\flutter-clean-architecture-instagram\lib\domain\use_cases\follow\follow_this_user.dart                                                     | Dart       |         10 |          0 |          4 |         14 |
| d:\flutter-clean-architecture-instagram\lib\domain\use_cases\follow\remove_this_follower.dart                                                 | Dart       |         11 |          0 |          4 |         15 |
| d:\flutter-clean-architecture-instagram\lib\domain\use_cases\notification\create_notification_use_case.dart                                   | Dart       |         11 |          0 |          2 |         13 |
| d:\flutter-clean-architecture-instagram\lib\domain\use_cases\notification\delete_notification.dart                                            | Dart       |         12 |          0 |          2 |         14 |
| d:\flutter-clean-architecture-instagram\lib\domain\use_cases\notification\get_notifications_use_case.dart                                     | Dart       |         11 |          0 |          2 |         13 |
| d:\flutter-clean-architecture-instagram\lib\domain\use_cases\post\comments\add_comment_use_case.dart                                          | Dart       |         11 |          0 |          4 |         15 |
| d:\flutter-clean-architecture-instagram\lib\domain\use_cases\post\comments\getComment\get_all_comment.dart                                    | Dart       |         11 |          0 |          4 |         15 |
| d:\flutter-clean-architecture-instagram\lib\domain\use_cases\post\comments\put_like.dart                                                      | Dart       |         12 |          0 |          4 |         16 |
| d:\flutter-clean-architecture-instagram\lib\domain\use_cases\post\comments\remove_like.dart                                                   | Dart       |         12 |          0 |          4 |         16 |
| d:\flutter-clean-architecture-instagram\lib\domain\use_cases\post\comments\replies\get_replies_of_this_comment.dart                           | Dart       |         13 |          0 |          4 |         17 |
| d:\flutter-clean-architecture-instagram\lib\domain\use_cases\post\comments\replies\likes\put_like_on_this_reply.dart                          | Dart       |         13 |          0 |          4 |         17 |
| d:\flutter-clean-architecture-instagram\lib\domain\use_cases\post\comments\replies\likes\remove_like_on_this_reply.dart                       | Dart       |         13 |          0 |          4 |         17 |
| d:\flutter-clean-architecture-instagram\lib\domain\use_cases\post\comments\replies\reply_on_this_comment.dart                                 | Dart       |         12 |          0 |          4 |         16 |
| d:\flutter-clean-architecture-instagram\lib\domain\use_cases\post\create_post.dart                                                            | Dart       |         14 |          0 |          4 |         18 |
| d:\flutter-clean-architecture-instagram\lib\domain\use_cases\post\delete\delete_post.dart                                                     | Dart       |         11 |          0 |          4 |         15 |
| d:\flutter-clean-architecture-instagram\lib\domain\use_cases\post\get\get_all_posts.dart                                                      | Dart       |         11 |          0 |          4 |         15 |
| d:\flutter-clean-architecture-instagram\lib\domain\use_cases\post\get\get_post_info.dart                                                      | Dart       |         14 |          0 |          4 |         18 |
| d:\flutter-clean-architecture-instagram\lib\domain\use_cases\post\get\get_specific_users_posts.dart                                           | Dart       |         10 |          0 |          4 |         14 |
| d:\flutter-clean-architecture-instagram\lib\domain\use_cases\post\likes\put_like_on_this_post.dart                                            | Dart       |         12 |          0 |          4 |         16 |
| d:\flutter-clean-architecture-instagram\lib\domain\use_cases\post\likes\remove_the_like_on_this_post.dart                                     | Dart       |         12 |          0 |          4 |         16 |
| d:\flutter-clean-architecture-instagram\lib\domain\use_cases\post\update\update_post.dart                                                     | Dart       |         11 |          0 |          4 |         15 |
| d:\flutter-clean-architecture-instagram\lib\domain\use_cases\story\create_story.dart                                                          | Dart       |         13 |          0 |          4 |         17 |
| d:\flutter-clean-architecture-instagram\lib\domain\use_cases\story\delete_story.dart                                                          | Dart       |         10 |          0 |          4 |         14 |
| d:\flutter-clean-architecture-instagram\lib\domain\use_cases\story\get_specific_stories.dart                                                  | Dart       |         12 |          0 |          4 |         16 |
| d:\flutter-clean-architecture-instagram\lib\domain\use_cases\story\get_stories_info.dart                                                      | Dart       |         12 |          0 |          4 |         16 |
| d:\flutter-clean-architecture-instagram\lib\domain\use_cases\user\add_new_user_usecase.dart                                                   | Dart       |         11 |          0 |          4 |         15 |
| d:\flutter-clean-architecture-instagram\lib\domain\use_cases\user\add_post_to_user.dart                                                       | Dart       |         14 |          0 |          4 |         18 |
| d:\flutter-clean-architecture-instagram\lib\domain\use_cases\user\add_story_to_user.dart                                                      | Dart       |          0 |          0 |          1 |          1 |
| d:\flutter-clean-architecture-instagram\lib\domain\use_cases\user\getUserInfo\get_all_users_info.dart                                         | Dart       |         11 |          1 |          4 |         16 |
| d:\flutter-clean-architecture-instagram\lib\domain\use_cases\user\getUserInfo\get_followers_and_followings_usecase.dart                       | Dart       |         16 |          0 |          4 |         20 |
| d:\flutter-clean-architecture-instagram\lib\domain\use_cases\user\getUserInfo\get_specific_users_usecase.dart                                 | Dart       |         12 |          0 |          4 |         16 |
| d:\flutter-clean-architecture-instagram\lib\domain\use_cases\user\getUserInfo\get_user_from_user_name.dart                                    | Dart       |         11 |          0 |          4 |         15 |
| d:\flutter-clean-architecture-instagram\lib\domain\use_cases\user\getUserInfo\get_user_info_usecase.dart                                      | Dart       |         11 |          0 |          4 |         15 |
| d:\flutter-clean-architecture-instagram\lib\domain\use_cases\user\message\add_message.dart                                                    | Dart       |         19 |          0 |          5 |         24 |
| d:\flutter-clean-architecture-instagram\lib\domain\use_cases\user\message\delete_message.dart                                                 | Dart       |         13 |          0 |          4 |         17 |
| d:\flutter-clean-architecture-instagram\lib\domain\use_cases\user\message\get_chat_users_info.dart                                            | Dart       |         12 |          0 |          4 |         16 |
| d:\flutter-clean-architecture-instagram\lib\domain\use_cases\user\message\get_messages.dart                                                   | Dart       |         11 |          0 |          4 |         15 |
| d:\flutter-clean-architecture-instagram\lib\domain\use_cases\user\search_about_user.dart                                                      | Dart       |         12 |          0 |          4 |         16 |
| d:\flutter-clean-architecture-instagram\lib\domain\use_cases\user\update_user_info.dart                                                       | Dart       |         12 |          0 |          4 |         16 |
| d:\flutter-clean-architecture-instagram\lib\domain\use_cases\user\upload_profile_image_usecase.dart                                           | Dart       |         16 |          0 |          4 |         20 |
| d:\flutter-clean-architecture-instagram\lib\main.dart                                                                                         | Dart       |         43 |         11 |          7 |         61 |
| d:\flutter-clean-architecture-instagram\lib\presentation\cubit\StoryCubit\story_cubit.dart                                                    | Dart       |         68 |          0 |          9 |         77 |
| d:\flutter-clean-architecture-instagram\lib\presentation\cubit\StoryCubit\story_state.dart                                                    | Dart       |         34 |          0 |         14 |         48 |
| d:\flutter-clean-architecture-instagram\lib\presentation\cubit\firebaseAuthCubit\firebase_auth_cubit.dart                                     | Dart       |         47 |          0 |          7 |         54 |
| d:\flutter-clean-architecture-instagram\lib\presentation\cubit\firebaseAuthCubit\firebase_auth_state.dart                                     | Dart       |         13 |          0 |          8 |         21 |
| d:\flutter-clean-architecture-instagram\lib\presentation\cubit\firestoreUserInfoCubit\add_new_user_cubit.dart                                 | Dart       |         19 |          0 |          5 |         24 |
| d:\flutter-clean-architecture-instagram\lib\presentation\cubit\firestoreUserInfoCubit\add_new_user_state.dart                                 | Dart       |          9 |          0 |          6 |         15 |
| d:\flutter-clean-architecture-instagram\lib\presentation\cubit\firestoreUserInfoCubit\message\bloc\message_bloc.dart                          | Dart       |         34 |          0 |          8 |         42 |
| d:\flutter-clean-architecture-instagram\lib\presentation\cubit\firestoreUserInfoCubit\message\bloc\message_event.dart                         | Dart       |         18 |          0 |          7 |         25 |
| d:\flutter-clean-architecture-instagram\lib\presentation\cubit\firestoreUserInfoCubit\message\bloc\message_state.dart                         | Dart       |         14 |          0 |          7 |         21 |
| d:\flutter-clean-architecture-instagram\lib\presentation\cubit\firestoreUserInfoCubit\message\cubit\message_cubit.dart                        | Dart       |         43 |          0 |          7 |         50 |
| d:\flutter-clean-architecture-instagram\lib\presentation\cubit\firestoreUserInfoCubit\message\cubit\message_state.dart                        | Dart       |         23 |          0 |         12 |         35 |
| d:\flutter-clean-architecture-instagram\lib\presentation\cubit\firestoreUserInfoCubit\searchAboutUser\search_about_user_bloc.dart             | Dart       |         37 |          0 |          7 |         44 |
| d:\flutter-clean-architecture-instagram\lib\presentation\cubit\firestoreUserInfoCubit\searchAboutUser\search_about_user_event.dart            | Dart       |         18 |          0 |          7 |         25 |
| d:\flutter-clean-architecture-instagram\lib\presentation\cubit\firestoreUserInfoCubit\searchAboutUser\search_about_user_state.dart            | Dart       |         14 |          0 |          7 |         21 |
| d:\flutter-clean-architecture-instagram\lib\presentation\cubit\firestoreUserInfoCubit\user_info_cubit.dart                                    | Dart       |        132 |          2 |         15 |        149 |
| d:\flutter-clean-architecture-instagram\lib\presentation\cubit\firestoreUserInfoCubit\user_info_state.dart                                    | Dart       |         26 |          2 |         14 |         42 |
| d:\flutter-clean-architecture-instagram\lib\presentation\cubit\firestoreUserInfoCubit\users_info_cubit.dart                                   | Dart       |         48 |          0 |          8 |         56 |
| d:\flutter-clean-architecture-instagram\lib\presentation\cubit\firestoreUserInfoCubit\users_info_state.dart                                   | Dart       |         21 |          0 |         12 |         33 |
| d:\flutter-clean-architecture-instagram\lib\presentation\cubit\follow\follow_cubit.dart                                                       | Dart       |         35 |          0 |          7 |         42 |
| d:\flutter-clean-architecture-instagram\lib\presentation\cubit\follow\follow_state.dart                                                       | Dart       |         13 |          0 |          7 |         20 |
| d:\flutter-clean-architecture-instagram\lib\presentation\cubit\notification\notification_cubit.dart                                           | Dart       |         48 |          0 |          6 |         54 |
| d:\flutter-clean-architecture-instagram\lib\presentation\cubit\notification\notification_state.dart                                           | Dart       |         25 |          0 |         13 |         38 |
| d:\flutter-clean-architecture-instagram\lib\presentation\cubit\postInfoCubit\commentsInfo\cubit\comment_likes\comment_likes_cubit.dart        | Dart       |         41 |          0 |          8 |         49 |
| d:\flutter-clean-architecture-instagram\lib\presentation\cubit\postInfoCubit\commentsInfo\cubit\comment_likes\comment_likes_state.dart        | Dart       |         13 |          0 |          7 |         20 |
| d:\flutter-clean-architecture-instagram\lib\presentation\cubit\postInfoCubit\commentsInfo\cubit\comments_info_cubit.dart                      | Dart       |         36 |          0 |          7 |         43 |
| d:\flutter-clean-architecture-instagram\lib\presentation\cubit\postInfoCubit\commentsInfo\cubit\comments_info_state.dart                      | Dart       |         16 |          0 |          8 |         24 |
| d:\flutter-clean-architecture-instagram\lib\presentation\cubit\postInfoCubit\commentsInfo\cubit\repliesInfo\replyLikes\reply_likes_cubit.dart | Dart       |         36 |          0 |          8 |         44 |
| d:\flutter-clean-architecture-instagram\lib\presentation\cubit\postInfoCubit\commentsInfo\cubit\repliesInfo\replyLikes\reply_likes_state.dart | Dart       |         13 |          0 |          7 |         20 |
| d:\flutter-clean-architecture-instagram\lib\presentation\cubit\postInfoCubit\commentsInfo\cubit\repliesInfo\reply_info_cubit.dart             | Dart       |         38 |          0 |          7 |         45 |
| d:\flutter-clean-architecture-instagram\lib\presentation\cubit\postInfoCubit\commentsInfo\cubit\repliesInfo\reply_info_state.dart             | Dart       |         16 |          0 |          8 |         24 |
| d:\flutter-clean-architecture-instagram\lib\presentation\cubit\postInfoCubit\postLikes\post_likes_cubit.dart                                  | Dart       |         36 |          0 |          7 |         43 |
| d:\flutter-clean-architecture-instagram\lib\presentation\cubit\postInfoCubit\postLikes\post_likes_state.dart                                  | Dart       |         13 |          0 |          7 |         20 |
| d:\flutter-clean-architecture-instagram\lib\presentation\cubit\postInfoCubit\post_cubit.dart                                                  | Dart       |         96 |          0 |         11 |        107 |
| d:\flutter-clean-architecture-instagram\lib\presentation\cubit\postInfoCubit\post_state.dart                                                  | Dart       |         31 |          0 |         17 |         48 |
| d:\flutter-clean-architecture-instagram\lib\presentation\cubit\postInfoCubit\specific_users_posts_cubit.dart                                  | Dart       |         26 |          0 |          6 |         32 |
| d:\flutter-clean-architecture-instagram\lib\presentation\cubit\postInfoCubit\specific_users_posts_state.dart                                  | Dart       |         16 |          0 |          7 |         23 |
| d:\flutter-clean-architecture-instagram\lib\presentation\customPackages\audio_recorder\audio_encoder.dart                                     | Dart       |          8 |         16 |          6 |         30 |
| d:\flutter-clean-architecture-instagram\lib\presentation\customPackages\audio_recorder\lock_record.dart                                       | Dart       |         62 |          4 |          3 |         69 |
| d:\flutter-clean-architecture-instagram\lib\presentation\customPackages\audio_recorder\owner_of_this_package.dart                             | Dart       |          0 |          1 |          1 |          2 |
| d:\flutter-clean-architecture-instagram\lib\presentation\customPackages\audio_recorder\show_counter.dart                                      | Dart       |         52 |          1 |          4 |         57 |
| d:\flutter-clean-architecture-instagram\lib\presentation\customPackages\audio_recorder\show_mic_and_counter.dart                              | Dart       |         88 |          3 |          2 |         93 |
| d:\flutter-clean-architecture-instagram\lib\presentation\customPackages\audio_recorder\social_media_recoder.dart                              | Dart       |        134 |          4 |         14 |        152 |
| d:\flutter-clean-architecture-instagram\lib\presentation\customPackages\audio_recorder\sound_recorder_notifier.dart                           | Dart       |        180 |         38 |         34 |        252 |
| d:\flutter-clean-architecture-instagram\lib\presentation\customPackages\audio_recorder\sound_recorder_when_locked_design.dart                 | Dart       |         98 |          1 |          4 |        103 |
| d:\flutter-clean-architecture-instagram\lib\presentation\customPackages\crop_image\crop_image.dart                                            | Dart       |        576 |          0 |         89 |        665 |
| d:\flutter-clean-architecture-instagram\lib\presentation\customPackages\crop_image\crop_options.dart                                          | Dart       |         69 |          1 |         15 |         85 |
| d:\flutter-clean-architecture-instagram\lib\presentation\customPackages\crop_image\cropper.dart                                               | Dart       |        204 |          0 |         14 |        218 |
| d:\flutter-clean-architecture-instagram\lib\presentation\customPackages\crop_image\owner_of_this_package.dart                                 | Dart       |          0 |          1 |          1 |          2 |
| d:\flutter-clean-architecture-instagram\lib\presentation\customPackages\in_view_notifier\in_view_notifier.dart                                | Dart       |        125 |         15 |         24 |        164 |
| d:\flutter-clean-architecture-instagram\lib\presentation\customPackages\in_view_notifier\in_view_notifier_custom.dart                         | Dart       |         54 |          0 |          3 |         57 |
| d:\flutter-clean-architecture-instagram\lib\presentation\customPackages\in_view_notifier\in_view_notifier_list.dart                           | Dart       |         57 |          0 |          3 |         60 |
| d:\flutter-clean-architecture-instagram\lib\presentation\customPackages\in_view_notifier\in_view_notifier_widget.dart                         | Dart       |         54 |          0 |         11 |         65 |
| d:\flutter-clean-architecture-instagram\lib\presentation\customPackages\in_view_notifier\in_view_state.dart                                   | Dart       |         62 |         18 |         18 |         98 |
| d:\flutter-clean-architecture-instagram\lib\presentation\customPackages\in_view_notifier\owner_of_this_package.dart                           | Dart       |          0 |          1 |          1 |          2 |
| d:\flutter-clean-architecture-instagram\lib\presentation\customPackages\in_view_notifier\widget_data.dart                                     | Dart       |         20 |          2 |          8 |         30 |
| d:\flutter-clean-architecture-instagram\lib\presentation\customPackages\sliding_sheet\owner_of_this_package.dart                              | Dart       |          0 |          1 |          0 |          1 |
| d:\flutter-clean-architecture-instagram\lib\presentation\customPackages\sliding_sheet\sheet.dart                                              | Dart       |        914 |        270 |        170 |      1,354 |
| d:\flutter-clean-architecture-instagram\lib\presentation\customPackages\sliding_sheet\sheet_container.dart                                    | Dart       |        102 |          2 |         12 |        116 |
| d:\flutter-clean-architecture-instagram\lib\presentation\customPackages\sliding_sheet\sheet_dialog.dart                                       | Dart       |        410 |         32 |         87 |        529 |
| d:\flutter-clean-architecture-instagram\lib\presentation\customPackages\sliding_sheet\sheet_lisener_builder.dart                              | Dart       |         39 |          9 |         14 |         62 |
| d:\flutter-clean-architecture-instagram\lib\presentation\customPackages\sliding_sheet\sheet_pop_container.dart                                | Dart       |        179 |         53 |         48 |        280 |
| d:\flutter-clean-architecture-instagram\lib\presentation\customPackages\sliding_sheet\specs.dart                                              | Dart       |        128 |         65 |         42 |        235 |
| d:\flutter-clean-architecture-instagram\lib\presentation\customPackages\sliding_sheet\util.dart                                               | Dart       |         31 |          1 |          7 |         39 |
| d:\flutter-clean-architecture-instagram\lib\presentation\customPackages\story_view\owner_of_this_package.dart                                 | Dart       |          0 |          1 |          1 |          2 |
| d:\flutter-clean-architecture-instagram\lib\presentation\customPackages\story_view\story_controller.dart                                      | Dart       |         20 |         10 |          8 |         38 |
| d:\flutter-clean-architecture-instagram\lib\presentation\customPackages\story_view\story_image.dart                                           | Dart       |        161 |         13 |         34 |        208 |
| d:\flutter-clean-architecture-instagram\lib\presentation\customPackages\story_view\story_image_for_web.dart                                   | Dart       |         84 |          4 |         15 |        103 |
| d:\flutter-clean-architecture-instagram\lib\presentation\customPackages\story_view\story_video.dart                                           | Dart       |        133 |          0 |         25 |        158 |
| d:\flutter-clean-architecture-instagram\lib\presentation\customPackages\story_view\story_view.dart                                            | Dart       |        726 |         70 |         85 |        881 |
| d:\flutter-clean-architecture-instagram\lib\presentation\customPackages\story_view\utils.dart                                                 | Dart       |         18 |          0 |          8 |         26 |
| d:\flutter-clean-architecture-instagram\lib\presentation\pages\activity\activity_for_mobile.dart                                              | Dart       |        164 |          0 |         14 |        178 |
| d:\flutter-clean-architecture-instagram\lib\presentation\pages\activity\activity_for_web.dart                                                 | Dart       |         31 |          0 |          4 |         35 |
| d:\flutter-clean-architecture-instagram\lib\presentation\pages\comments\comments_for_mobile.dart                                              | Dart       |         38 |          0 |          6 |         44 |
| d:\flutter-clean-architecture-instagram\lib\presentation\pages\comments\commnets_for_web.dart                                                 | Dart       |          8 |          0 |          3 |         11 |
| d:\flutter-clean-architecture-instagram\lib\presentation\pages\messages\chatting_for_web.dart                                                 | Dart       |          0 |         15 |          1 |         16 |
| d:\flutter-clean-architecture-instagram\lib\presentation\pages\messages\chatting_page.dart                                                    | Dart       |        133 |          0 |         14 |        147 |
| d:\flutter-clean-architecture-instagram\lib\presentation\pages\messages\messages_for_web.dart                                                 | Dart       |        188 |          0 |         13 |        201 |
| d:\flutter-clean-architecture-instagram\lib\presentation\pages\messages\messages_page_for_mobile.dart                                         | Dart       |         27 |          0 |          4 |         31 |
| d:\flutter-clean-architecture-instagram\lib\presentation\pages\profile\create_post_page.dart                                                  | Dart       |        194 |          0 |         12 |        206 |
| d:\flutter-clean-architecture-instagram\lib\presentation\pages\profile\custom_gallery_page\gallery_of_story.dart                              | Dart       |        180 |          0 |         15 |        195 |
| d:\flutter-clean-architecture-instagram\lib\presentation\pages\profile\edit_profile_page.dart                                                 | Dart       |        268 |          1 |         22 |        291 |
| d:\flutter-clean-architecture-instagram\lib\presentation\pages\profile\followers_info_page.dart                                               | Dart       |        123 |          0 |         14 |        137 |
| d:\flutter-clean-architecture-instagram\lib\presentation\pages\profile\personal_profile_page.dart                                             | Dart       |        391 |          0 |         33 |        424 |
| d:\flutter-clean-architecture-instagram\lib\presentation\pages\profile\user_profile_page.dart                                                 | Dart       |        362 |          2 |         26 |        390 |
| d:\flutter-clean-architecture-instagram\lib\presentation\pages\profile\users_who_likes.dart                                                   | Dart       |         49 |          0 |          5 |         54 |
| d:\flutter-clean-architecture-instagram\lib\presentation\pages\profile\users_who_likes_for_mobile.dart                                        | Dart       |         38 |          0 |          5 |         43 |
| d:\flutter-clean-architecture-instagram\lib\presentation\pages\profile\users_who_likes_for_web.dart                                           | Dart       |         48 |          0 |          5 |         53 |
| d:\flutter-clean-architecture-instagram\lib\presentation\pages\register\login_page.dart                                                       | Dart       |        122 |          0 |         13 |        135 |
| d:\flutter-clean-architecture-instagram\lib\presentation\pages\register\sign_up_page.dart                                                     | Dart       |        127 |          2 |         13 |        142 |
| d:\flutter-clean-architecture-instagram\lib\presentation\pages\shop\shop_page.dart                                                            | Dart       |         15 |          0 |          3 |         18 |
| d:\flutter-clean-architecture-instagram\lib\presentation\pages\story\create_story.dart                                                        | Dart       |        121 |          0 |         14 |        135 |
| d:\flutter-clean-architecture-instagram\lib\presentation\pages\story\story_for_try.dart                                                       | Dart       |          0 |        575 |          1 |        576 |
| d:\flutter-clean-architecture-instagram\lib\presentation\pages\story\story_for_web.dart                                                       | Dart       |        484 |         16 |         26 |        526 |
| d:\flutter-clean-architecture-instagram\lib\presentation\pages\story\stroy_page_for_mobile.dart                                               | Dart       |        342 |          0 |         26 |        368 |
| d:\flutter-clean-architecture-instagram\lib\presentation\pages\time_line\all_user_time_line\all_users_time_line.dart                          | Dart       |        145 |          0 |         10 |        155 |
| d:\flutter-clean-architecture-instagram\lib\presentation\pages\time_line\all_user_time_line\search_about_user.dart                            | Dart       |        132 |          1 |         11 |        144 |
| d:\flutter-clean-architecture-instagram\lib\presentation\pages\time_line\my_own_time_line\home_page.dart                                      | Dart       |        421 |          0 |         31 |        452 |
| d:\flutter-clean-architecture-instagram\lib\presentation\pages\time_line\my_own_time_line\update_post_info.dart                               | Dart       |        195 |          0 |         13 |        208 |
| d:\flutter-clean-architecture-instagram\lib\presentation\pages\video\play_this_video.dart                                                     | Dart       |         85 |          0 |         10 |         95 |
| d:\flutter-clean-architecture-instagram\lib\presentation\pages\video\videos_page.dart                                                         | Dart       |        411 |          0 |         31 |        442 |
| d:\flutter-clean-architecture-instagram\lib\presentation\screens\mobile_screen_layout.dart                                                    | Dart       |        121 |          0 |         13 |        134 |
| d:\flutter-clean-architecture-instagram\lib\presentation\screens\responsive_layout.dart                                                       | Dart       |         15 |          0 |          3 |         18 |
| d:\flutter-clean-architecture-instagram\lib\presentation\screens\web_screen_layout.dart                                                       | Dart       |        280 |          0 |         22 |        302 |
| d:\flutter-clean-architecture-instagram\lib\presentation\widgets\belong_to\comments_w\comment_box.dart                                        | Dart       |        211 |          0 |         11 |        222 |
| d:\flutter-clean-architecture-instagram\lib\presentation\widgets\belong_to\comments_w\comment_of_post.dart                                    | Dart       |        257 |          0 |         27 |        284 |
| d:\flutter-clean-architecture-instagram\lib\presentation\widgets\belong_to\comments_w\commentator.dart                                        | Dart       |        373 |          4 |         20 |        397 |
| d:\flutter-clean-architecture-instagram\lib\presentation\widgets\belong_to\messages_w\chat_messages.dart                                      | Dart       |        965 |          0 |         52 |      1,017 |
| d:\flutter-clean-architecture-instagram\lib\presentation\widgets\belong_to\messages_w\list_of_messages.dart                                   | Dart       |        143 |          0 |          8 |        151 |
| d:\flutter-clean-architecture-instagram\lib\presentation\widgets\belong_to\messages_w\record_view.dart                                        | Dart       |        113 |          0 |         11 |        124 |
| d:\flutter-clean-architecture-instagram\lib\presentation\widgets\belong_to\profile_w\bottom_sheet.dart                                        | Dart       |         52 |          0 |          5 |         57 |
| d:\flutter-clean-architecture-instagram\lib\presentation\widgets\belong_to\profile_w\custom_gallery\create_new_story.dart                     | Dart       |         19 |          0 |          5 |         24 |
| d:\flutter-clean-architecture-instagram\lib\presentation\widgets\belong_to\profile_w\custom_gallery\fetching_media_gallery.dart               | Dart       |         42 |          0 |          3 |         45 |
| d:\flutter-clean-architecture-instagram\lib\presentation\widgets\belong_to\profile_w\custom_videos_grid_view.dart                             | Dart       |        137 |          1 |         13 |        151 |
